Polling Place ID,POLL_NAME,ADDRESS,CITY,STATE,ZIP,PRECINCT
472,"ROUNDY, DR C OWEN ELEMENTARY",2755 MOHAWK ST,LAS VEGAS,NV,89146,5542
472,"ROUNDY, DR C OWEN ELEMENTARY",2755 MOHAWK ST,LAS VEGAS,NV,89146,5543
472,"ROUNDY, DR C OWEN ELEMENTARY",2755 MOHAWK ST,LAS VEGAS,NV,89146,5544
404,"ROWE, LEWIS E ELEMENTARY",4338 S BRUCE ST,LAS VEGAS,NV,89119,5585
404,"ROWE, LEWIS E ELEMENTARY",4338 S BRUCE ST,LAS VEGAS,NV,89119,5591
404,"ROWE, LEWIS E ELEMENTARY",4338 S BRUCE ST,LAS VEGAS,NV,89119,5592
404,"ROWE, LEWIS E ELEMENTARY",4338 S BRUCE ST,LAS VEGAS,NV,89119,7509
189,"RUNDLE, RICHARD ELEMENTARY",425 N CHRISTY LN,LAS VEGAS,NV,89110,4523
189,"RUNDLE, RICHARD ELEMENTARY",425 N CHRISTY LN,LAS VEGAS,NV,89110,4525
189,"RUNDLE, RICHARD ELEMENTARY",425 N CHRISTY LN,LAS VEGAS,NV,89110,5522
190,SAHARA WEST LIBRARY,9600 W SAHARA AVE,LAS VEGAS,NV,89117,6643
190,SAHARA WEST LIBRARY,9600 W SAHARA AVE,LAS VEGAS,NV,89117,6644
190,SAHARA WEST LIBRARY,9600 W SAHARA AVE,LAS VEGAS,NV,89117,6645
190,SAHARA WEST LIBRARY,9600 W SAHARA AVE,LAS VEGAS,NV,89117,6651
190,SAHARA WEST LIBRARY,9600 W SAHARA AVE,LAS VEGAS,NV,89117,6663
192,SANDY VALLEY COMMUNITY CENTER,650 W QUARTZ AVE,SANDY VALLEY,NV,89019,6487
193,SARTINI PLAZA,900 BRUSH ST,LAS VEGAS,NV,89107,6605
429,"SAVILLE, ANTHONY MIDDLE SCHOOL",8101 N TORREY PINES DR,LAS VEGAS,NV,89131,2644
429,"SAVILLE, ANTHONY MIDDLE SCHOOL",8101 N TORREY PINES DR,LAS VEGAS,NV,89131,2655
429,"SAVILLE, ANTHONY MIDDLE SCHOOL",8101 N TORREY PINES DR,LAS VEGAS,NV,89131,2663
429,"SAVILLE, ANTHONY MIDDLE SCHOOL",8101 N TORREY PINES DR,LAS VEGAS,NV,89131,2665
275,"SAWYER, GRANT MIDDLE SCHOOL",5450 REDWOOD ST,LAS VEGAS,NV,89118,1661
275,"SAWYER, GRANT MIDDLE SCHOOL",5450 REDWOOD ST,LAS VEGAS,NV,89118,1662
275,"SAWYER, GRANT MIDDLE SCHOOL",5450 REDWOOD ST,LAS VEGAS,NV,89118,1664
444,"SCHERKENBACH, WILLIAM AND MARY ELEM",9371 IRON MOUNTAIN RD,LAS VEGAS,NV,89143,2600
444,"SCHERKENBACH, WILLIAM AND MARY ELEM",9371 IRON MOUNTAIN RD,LAS VEGAS,NV,89143,2602
444,"SCHERKENBACH, WILLIAM AND MARY ELEM",9371 IRON MOUNTAIN RD,LAS VEGAS,NV,89143,2603
444,"SCHERKENBACH, WILLIAM AND MARY ELEM",9371 IRON MOUNTAIN RD,LAS VEGAS,NV,89143,2604
380,"SCHOFIELD, JACK JR HIGH SCHOOL",8625 SPENCER ST,LAS VEGAS,NV,89123,1137
380,"SCHOFIELD, JACK JR HIGH SCHOOL",8625 SPENCER ST,LAS VEGAS,NV,89123,1346
380,"SCHOFIELD, JACK JR HIGH SCHOOL",8625 SPENCER ST,LAS VEGAS,NV,89123,7654
380,"SCHOFIELD, JACK JR HIGH SCHOOL",8625 SPENCER ST,LAS VEGAS,NV,89123,7661
380,"SCHOFIELD, JACK JR HIGH SCHOOL",8625 SPENCER ST,LAS VEGAS,NV,89123,7662
194,SEARCHLIGHT COMMUNITY CENTER,200 MICHAEL WENDELL WAY,SEARCHLIGHT,NV,89046,1072
353,"SEDWAY, MARVIN MIDDLE SCHOOL",3465 ENGLESTAD ST,NORTH LAS VEGAS,NV,89032,4304
353,"SEDWAY, MARVIN MIDDLE SCHOOL",3465 ENGLESTAD ST,NORTH LAS VEGAS,NV,89032,4305
353,"SEDWAY, MARVIN MIDDLE SCHOOL",3465 ENGLESTAD ST,NORTH LAS VEGAS,NV,89032,4306
353,"SEDWAY, MARVIN MIDDLE SCHOOL",3465 ENGLESTAD ST,NORTH LAS VEGAS,NV,89032,4307
195,"SEWELL, CHESTER ELEMENTARY",700 E LAKE MEAD PKWY,HENDERSON,NV,89015,7366
195,"SEWELL, CHESTER ELEMENTARY",700 E LAKE MEAD PKWY,HENDERSON,NV,89015,7565
195,"SEWELL, CHESTER ELEMENTARY",700 E LAKE MEAD PKWY,HENDERSON,NV,89015,7570
195,"SEWELL, CHESTER ELEMENTARY",700 E LAKE MEAD PKWY,HENDERSON,NV,89015,7572
394,SHADOW HILLS BAPTIST CHURCH,7811 VEGAS DR,LAS VEGAS,NV,89128,3755
394,SHADOW HILLS BAPTIST CHURCH,7811 VEGAS DR,LAS VEGAS,NV,89128,3761
394,SHADOW HILLS BAPTIST CHURCH,7811 VEGAS DR,LAS VEGAS,NV,89128,3762
394,SHADOW HILLS BAPTIST CHURCH,7811 VEGAS DR,LAS VEGAS,NV,89128,3764
394,SHADOW HILLS BAPTIST CHURCH,7811 VEGAS DR,LAS VEGAS,NV,89128,3770
394,SHADOW HILLS BAPTIST CHURCH,7811 VEGAS DR,LAS VEGAS,NV,89128,3772
437,SHADOW RIDGE HIGH SCHOOL,5050 BRENT LN,LAS VEGAS,NV,89131,2457
437,SHADOW RIDGE HIGH SCHOOL,5050 BRENT LN,LAS VEGAS,NV,89131,2654
437,SHADOW RIDGE HIGH SCHOOL,5050 BRENT LN,LAS VEGAS,NV,89131,2660
437,SHADOW RIDGE HIGH SCHOOL,5050 BRENT LN,LAS VEGAS,NV,89131,2672
437,SHADOW RIDGE HIGH SCHOOL,5050 BRENT LN,LAS VEGAS,NV,89131,2673
399,SIENA SOCIAL CENTER,10525 SIENA MONTE AVE,LAS VEGAS,NV,89135,6526
399,SIENA SOCIAL CENTER,10525 SIENA MONTE AVE,LAS VEGAS,NV,89135,6726
399,SIENA SOCIAL CENTER,10525 SIENA MONTE AVE,LAS VEGAS,NV,89135,6727
381,SIERRA VISTA HIGH SCHOOL,8100 W ROBINDALE RD,LAS VEGAS,NV,89113,1304
381,SIERRA VISTA HIGH SCHOOL,8100 W ROBINDALE RD,LAS VEGAS,NV,89113,1307
381,SIERRA VISTA HIGH SCHOOL,8100 W ROBINDALE RD,LAS VEGAS,NV,89113,6720
381,SIERRA VISTA HIGH SCHOOL,8100 W ROBINDALE RD,LAS VEGAS,NV,89113,6725
406,SILVER MESA RECREATION CENTER,4025 ALLEN LN,NORTH LAS VEGAS,NV,89032,2360
406,SILVER MESA RECREATION CENTER,4025 ALLEN LN,NORTH LAS VEGAS,NV,89032,2366
406,SILVER MESA RECREATION CENTER,4025 ALLEN LN,NORTH LAS VEGAS,NV,89032,2606
406,SILVER MESA RECREATION CENTER,4025 ALLEN LN,NORTH LAS VEGAS,NV,89032,2607
198,SILVERADO HIGH SCHOOL,1650 SILVER HAWK AVE,LAS VEGAS,NV,89123,1335
198,SILVERADO HIGH SCHOOL,1650 SILVER HAWK AVE,LAS VEGAS,NV,89123,1344
198,SILVERADO HIGH SCHOOL,1650 SILVER HAWK AVE,LAS VEGAS,NV,89123,1687
198,SILVERADO HIGH SCHOOL,1650 SILVER HAWK AVE,LAS VEGAS,NV,89123,1688
198,SILVERADO HIGH SCHOOL,1650 SILVER HAWK AVE,LAS VEGAS,NV,89123,1689
199,SILVERADO MOBILE HOME PARK,3401 N WALNUT RD,LAS VEGAS,NV,89115,4566
199,SILVERADO MOBILE HOME PARK,3401 N WALNUT RD,LAS VEGAS,NV,89115,4567
262,"SILVESTRI, CHARLES MIDDLE SCHOOL",1055 E SILVERADO RANCH BLVD,LAS VEGAS,NV,89123,1351
262,"SILVESTRI, CHARLES MIDDLE SCHOOL",1055 E SILVERADO RANCH BLVD,LAS VEGAS,NV,89123,1352
262,"SILVESTRI, CHARLES MIDDLE SCHOOL",1055 E SILVERADO RANCH BLVD,LAS VEGAS,NV,89123,1353
262,"SILVESTRI, CHARLES MIDDLE SCHOOL",1055 E SILVERADO RANCH BLVD,LAS VEGAS,NV,89123,1368
413,"SIMMONS, EVA G ELEMENTARY",2328 SILVER CLOUDS DR,NORTH LAS VEGAS,NV,89031,2385
413,"SIMMONS, EVA G ELEMENTARY",2328 SILVER CLOUDS DR,NORTH LAS VEGAS,NV,89031,2386
458,"SMALLEY, JAMES E AND A RAE ELEM",304 E PARADISE HILLS DR,HENDERSON,NV,89015,7592
458,"SMALLEY, JAMES E AND A RAE ELEM",304 E PARADISE HILLS DR,HENDERSON,NV,89015,7593
458,"SMALLEY, JAMES E AND A RAE ELEM",304 E PARADISE HILLS DR,HENDERSON,NV,89015,7595
358,"SMITH, HAL ELEMENTARY",5150 E DESERT INN RD,LAS VEGAS,NV,89122,5394
358,"SMITH, HAL ELEMENTARY",5150 E DESERT INN RD,LAS VEGAS,NV,89122,5395
358,"SMITH, HAL ELEMENTARY",5150 E DESERT INN RD,LAS VEGAS,NV,89122,5614
358,"SMITH, HAL ELEMENTARY",5150 E DESERT INN RD,LAS VEGAS,NV,89122,5615
200,"SMITH, HELEN ELEMENTARY",7101 PINEDALE AVE,LAS VEGAS,NV,89145,3773
200,"SMITH, HELEN ELEMENTARY",7101 PINEDALE AVE,LAS VEGAS,NV,89145,3774
200,"SMITH, HELEN ELEMENTARY",7101 PINEDALE AVE,LAS VEGAS,NV,89145,3775
200,"SMITH, HELEN ELEMENTARY",7101 PINEDALE AVE,LAS VEGAS,NV,89145,6601
356,"SNYDER, WILLIAM ELEMENTARY",4317 E COLORADO AVE,LAS VEGAS,NV,89104,5576
356,"SNYDER, WILLIAM ELEMENTARY",4317 E COLORADO AVE,LAS VEGAS,NV,89104,5577
356,"SNYDER, WILLIAM ELEMENTARY",4317 E COLORADO AVE,LAS VEGAS,NV,89104,5578
356,"SNYDER, WILLIAM ELEMENTARY",4317 E COLORADO AVE,LAS VEGAS,NV,89104,5579
441,SOLERA AT ANTHEM,2401 SOMERSWORTH DR,HENDERSON,NV,89044,1528
441,SOLERA AT ANTHEM,2401 SOMERSWORTH DR,HENDERSON,NV,89044,1552
441,SOLERA AT ANTHEM,2401 SOMERSWORTH DR,HENDERSON,NV,89044,1509
441,SOLERA AT ANTHEM,2401 SOMERSWORTH DR,HENDERSON,NV,89044,1719
441,SOLERA AT ANTHEM,2401 SOMERSWORTH DR,HENDERSON,NV,89044,1720
202,SPIRIT MOUNTAIN ACTIVITY CENTER,1975 ARIE AVE,LAUGHLIN,NV,89029,1074
202,SPIRIT MOUNTAIN ACTIVITY CENTER,1975 ARIE AVE,LAUGHLIN,NV,89029,1750
202,SPIRIT MOUNTAIN ACTIVITY CENTER,1975 ARIE AVE,LAUGHLIN,NV,89029,1751
207,ST PAUL ORTHODOX CHURCH,5400 ANNIE OAKLEY DR,LAS VEGAS,NV,89120,7047
207,ST PAUL ORTHODOX CHURCH,5400 ANNIE OAKLEY DR,LAS VEGAS,NV,89120,7049
208,ST SIMEON SERBIAN ORTHODOX CHURCH,3950 S JONES BLVD,LAS VEGAS,NV,89103,6040
208,ST SIMEON SERBIAN ORTHODOX CHURCH,3950 S JONES BLVD,LAS VEGAS,NV,89103,6066
208,ST SIMEON SERBIAN ORTHODOX CHURCH,3950 S JONES BLVD,LAS VEGAS,NV,89103,6434
372,"STATON, ETHEL ELEMENTARY",1700 SAGEBERRY DR,LAS VEGAS,NV,89144,3370
372,"STATON, ETHEL ELEMENTARY",1700 SAGEBERRY DR,LAS VEGAS,NV,89144,3382
372,"STATON, ETHEL ELEMENTARY",1700 SAGEBERRY DR,LAS VEGAS,NV,89144,3386
462,"STEELE, JUDITH D ELEMENTARY",6995 W ELDORADO LN,LAS VEGAS,NV,89113,1303
462,"STEELE, JUDITH D ELEMENTARY",6995 W ELDORADO LN,LAS VEGAS,NV,89113,1618
462,"STEELE, JUDITH D ELEMENTARY",6995 W ELDORADO LN,LAS VEGAS,NV,89113,1695
211,STUPAK COMMUNITY CENTER,251 W BOSTON AVE,LAS VEGAS,NV,89102,5562
449,SUN CITY ALIANTE,7390 ALIANTE PKWY,NORTH LAS VEGAS,NV,89084,2440
449,SUN CITY ALIANTE,7390 ALIANTE PKWY,NORTH LAS VEGAS,NV,89084,2500
345,SUN CITY ANTHEM COMMUNITY CENTER,2450 HAMPTON RD,HENDERSON,NV,89052,1521
345,SUN CITY ANTHEM COMMUNITY CENTER,2450 HAMPTON RD,HENDERSON,NV,89052,1525
345,SUN CITY ANTHEM COMMUNITY CENTER,2450 HAMPTON RD,HENDERSON,NV,89052,1712
345,SUN CITY ANTHEM COMMUNITY CENTER,2450 HAMPTON RD,HENDERSON,NV,89052,1715
345,SUN CITY ANTHEM COMMUNITY CENTER,2450 HAMPTON RD,HENDERSON,NV,89052,1717
345,SUN CITY ANTHEM COMMUNITY CENTER,2450 HAMPTON RD,HENDERSON,NV,89052,1718
345,SUN CITY ANTHEM COMMUNITY CENTER,2450 HAMPTON RD,HENDERSON,NV,89052,1721
345,SUN CITY ANTHEM COMMUNITY CENTER,2450 HAMPTON RD,HENDERSON,NV,89052,1722
482,SUN CITY MESQUITE REC FACILITY,1350 FLAT TOP MESA DR,"MESQUITE,  NV",NV,89034,2466
482,SUN CITY MESQUITE REC FACILITY,1350 FLAT TOP MESA DR,"MESQUITE,  NV",NV,89034,2477
482,SUN CITY MESQUITE REC FACILITY,1350 FLAT TOP MESA DR,"MESQUITE,  NV",NV,89034,2775
482,SUN CITY MESQUITE REC FACILITY,1350 FLAT TOP MESA DR,"MESQUITE,  NV",NV,89034,2776
253,SUNLAKE TERRACE RETIREMENT CTR,3250 S FORT APACHE RD,LAS VEGAS,NV,89117,6671
212,SUNRISE ACRES ELEMENTARY,211 N 28TH ST,LAS VEGAS,NV,89101,4069
212,SUNRISE ACRES ELEMENTARY,211 N 28TH ST,LAS VEGAS,NV,89101,4543
212,SUNRISE ACRES ELEMENTARY,211 N 28TH ST,LAS VEGAS,NV,89101,4546
212,SUNRISE ACRES ELEMENTARY,211 N 28TH ST,LAS VEGAS,NV,89101,4547
213,SUNRISE LIBRARY,5400 HARRIS AVE,LAS VEGAS,NV,89110,4522
213,SUNRISE LIBRARY,5400 HARRIS AVE,LAS VEGAS,NV,89110,5512
213,SUNRISE LIBRARY,5400 HARRIS AVE,LAS VEGAS,NV,89110,5521
213,SUNRISE LIBRARY,5400 HARRIS AVE,LAS VEGAS,NV,89110,5523
214,"SWAINSTON, THERON MIDDLE SCHOOL",3500 W GILMORE AVE,NORTH LAS VEGAS,NV,89032,2008
214,"SWAINSTON, THERON MIDDLE SCHOOL",3500 W GILMORE AVE,NORTH LAS VEGAS,NV,89032,4502
214,"SWAINSTON, THERON MIDDLE SCHOOL",3500 W GILMORE AVE,NORTH LAS VEGAS,NV,89032,4583
214,"SWAINSTON, THERON MIDDLE SCHOOL",3500 W GILMORE AVE,NORTH LAS VEGAS,NV,89032,4584
445,"TANAKA, WAYNE N ELEMENTARY",9135 W MAULE AVE,LAS VEGAS,NV,89148,6533
445,"TANAKA, WAYNE N ELEMENTARY",9135 W MAULE AVE,LAS VEGAS,NV,89148,6657
445,"TANAKA, WAYNE N ELEMENTARY",9135 W MAULE AVE,LAS VEGAS,NV,89148,6733
445,"TANAKA, WAYNE N ELEMENTARY",9135 W MAULE AVE,LAS VEGAS,NV,89148,6734
453,"TARKANIAN, LOIS AND JERRY MS",5800 W PYLE AVE,LAS VEGAS,NV,89141,6492
453,"TARKANIAN, LOIS AND JERRY MS",5800 W PYLE AVE,LAS VEGAS,NV,89141,6494
453,"TARKANIAN, LOIS AND JERRY MS",5800 W PYLE AVE,LAS VEGAS,NV,89141,6497
453,"TARKANIAN, LOIS AND JERRY MS",5800 W PYLE AVE,LAS VEGAS,NV,89141,6544
363,"TARR, SHEILA ELEMENTARY",9400 W GILMORE AVE,LAS VEGAS,NV,89129,3726
363,"TARR, SHEILA ELEMENTARY",9400 W GILMORE AVE,LAS VEGAS,NV,89129,3756
363,"TARR, SHEILA ELEMENTARY",9400 W GILMORE AVE,LAS VEGAS,NV,89129,3786
438,"TARTAN, JOHN ELEMENTARY",3030 E TROPICAL PKWY,NORTH LAS VEGAS,NV,89081,2409
438,"TARTAN, JOHN ELEMENTARY",3030 E TROPICAL PKWY,NORTH LAS VEGAS,NV,89081,2463
456,THE CROSSING,7950 W WINDMILL LN,LAS VEGAS,NV,89113,6490
456,THE CROSSING,7950 W WINDMILL LN,LAS VEGAS,NV,89113,6656
456,THE CROSSING,7950 W WINDMILL LN,LAS VEGAS,NV,89113,6658
456,THE CROSSING,7950 W WINDMILL LN,LAS VEGAS,NV,89113,6751
456,THE CROSSING,7950 W WINDMILL LN,LAS VEGAS,NV,89113,6752
463,"THOMPSON, SANDRA ELEMENTARY",7351 N CAMPBELL RD,LAS VEGAS,NV,89149,3604
463,"THOMPSON, SANDRA ELEMENTARY",7351 N CAMPBELL RD,LAS VEGAS,NV,89149,3606
463,"THOMPSON, SANDRA ELEMENTARY",7351 N CAMPBELL RD,LAS VEGAS,NV,89149,3607
218,"TOMIYASU, BILL ELEMENTARY",5445 ANNIE OAKLEY DR,LAS VEGAS,NV,89120,7048
218,"TOMIYASU, BILL ELEMENTARY",5445 ANNIE OAKLEY DR,LAS VEGAS,NV,89120,7530
221,TWIN LAKES ELEMENTARY,3300 RIVERSIDE DR,LAS VEGAS,NV,89108,3801
221,TWIN LAKES ELEMENTARY,3300 RIVERSIDE DR,LAS VEGAS,NV,89108,4641
221,TWIN LAKES ELEMENTARY,3300 RIVERSIDE DR,LAS VEGAS,NV,89108,4642
387,"TWITCHELL, NEIL ELEMENTARY",2060 DESERT SHADOW TRL,HENDERSON,NV,89012,7625
387,"TWITCHELL, NEIL ELEMENTARY",2060 DESERT SHADOW TRL,HENDERSON,NV,89012,7631
387,"TWITCHELL, NEIL ELEMENTARY",2060 DESERT SHADOW TRL,HENDERSON,NV,89012,7632
222,"ULLOM, J M ELEMENTARY",4869 SUN VALLEY DR,LAS VEGAS,NV,89121,5625
222,"ULLOM, J M ELEMENTARY",4869 SUN VALLEY DR,LAS VEGAS,NV,89121,5632
222,"ULLOM, J M ELEMENTARY",4869 SUN VALLEY DR,LAS VEGAS,NV,89121,5633
223,VALLEY HIGH SCHOOL--EASTERN SIDE,2839 BURNHAM AVE,LAS VEGAS,NV,89109,5056
223,VALLEY HIGH SCHOOL--EASTERN SIDE,2839 BURNHAM AVE,LAS VEGAS,NV,89109,5596
223,VALLEY HIGH SCHOOL--EASTERN SIDE,2839 BURNHAM AVE,LAS VEGAS,NV,89109,5597
223,VALLEY HIGH SCHOOL--EASTERN SIDE,2839 BURNHAM AVE,LAS VEGAS,NV,89109,5598
224,VALLEY VIEW RECREATION CENTER,500 HARRIS ST,HENDERSON,NV,89015,7569
224,VALLEY VIEW RECREATION CENTER,500 HARRIS ST,HENDERSON,NV,89015,7571
373,VETERANS MEMORIAL LEISURE SVC CTR,101 N PAVILION CENTER DR,LAS VEGAS,NV,89144,3373
373,VETERANS MEMORIAL LEISURE SVC CTR,101 N PAVILION CENTER DR,LAS VEGAS,NV,89144,3375
373,VETERANS MEMORIAL LEISURE SVC CTR,101 N PAVILION CENTER DR,LAS VEGAS,NV,89144,3576
373,VETERANS MEMORIAL LEISURE SVC CTR,101 N PAVILION CENTER DR,LAS VEGAS,NV,89144,3746
350,WALNUT COMMUNITY CENTER,3075 N WALNUT RD,LAS VEGAS,NV,89115,4066
350,WALNUT COMMUNITY CENTER,3075 N WALNUT RD,LAS VEGAS,NV,89115,4434
350,WALNUT COMMUNITY CENTER,3075 N WALNUT RD,LAS VEGAS,NV,89115,4559
350,WALNUT COMMUNITY CENTER,3075 N WALNUT RD,LAS VEGAS,NV,89115,4562
350,WALNUT COMMUNITY CENTER,3075 N WALNUT RD,LAS VEGAS,NV,89115,4563
228,"WARD, GENE ELEMENTARY",1555 E HACIENDA AVE,LAS VEGAS,NV,89119,7079
228,"WARD, GENE ELEMENTARY",1555 E HACIENDA AVE,LAS VEGAS,NV,89119,7506
228,"WARD, GENE ELEMENTARY",1555 E HACIENDA AVE,LAS VEGAS,NV,89119,7508
467,"WARD, KITTY M ELEMENTARY",5555 HORSE DR,LAS VEGAS,NV,89131,2661
467,"WARD, KITTY M ELEMENTARY",5555 HORSE DR,LAS VEGAS,NV,89131,2662
467,"WARD, KITTY M ELEMENTARY",5555 HORSE DR,LAS VEGAS,NV,89131,2671
231,"WASDEN, HOWARD ELEMENTARY",2831 PALOMINO LN,LAS VEGAS,NV,89107,4621
231,"WASDEN, HOWARD ELEMENTARY",2831 PALOMINO LN,LAS VEGAS,NV,89107,5552
231,"WASDEN, HOWARD ELEMENTARY",2831 PALOMINO LN,LAS VEGAS,NV,89107,5553
231,"WASDEN, HOWARD ELEMENTARY",2831 PALOMINO LN,LAS VEGAS,NV,89107,5554
476,WATER OF LIFE LUTHERAN CHURCH,5430 S GRAND CANYON DR,LAS VEGAS,NV,89148,6463
476,WATER OF LIFE LUTHERAN CHURCH,5430 S GRAND CANYON DR,LAS VEGAS,NV,89148,6471
476,WATER OF LIFE LUTHERAN CHURCH,5430 S GRAND CANYON DR,LAS VEGAS,NV,89148,6527
232,"WENGERT, CYRIL ELEMENTARY",2001 WINTERWOOD BLVD,LAS VEGAS,NV,89142,5404
232,"WENGERT, CYRIL ELEMENTARY",2001 WINTERWOOD BLVD,LAS VEGAS,NV,89142,5405
232,"WENGERT, CYRIL ELEMENTARY",2001 WINTERWOOD BLVD,LAS VEGAS,NV,89142,5410
259,WEST FLAMINGO SENIOR CENTER,6255 W FLAMINGO RD,LAS VEGAS,NV,89103,1633
259,WEST FLAMINGO SENIOR CENTER,6255 W FLAMINGO RD,LAS VEGAS,NV,89103,1634
259,WEST FLAMINGO SENIOR CENTER,6255 W FLAMINGO RD,LAS VEGAS,NV,89103,1635
259,WEST FLAMINGO SENIOR CENTER,6255 W FLAMINGO RD,LAS VEGAS,NV,89103,1641
234,WEST LAS VEGAS LIBRARY,951 W LAKE MEAD BLVD,LAS VEGAS,NV,89106,4028
234,WEST LAS VEGAS LIBRARY,951 W LAKE MEAD BLVD,LAS VEGAS,NV,89106,4461
352,WEST PREPARATORY MIDDLE SCHOOL,2050 SAPHIRE STONE AVE,LAS VEGAS,NV,89106,4526
352,WEST PREPARATORY MIDDLE SCHOOL,2050 SAPHIRE STONE AVE,LAS VEGAS,NV,89106,4527
236,WESTMINSTER PRESBYTERIAN CHR,4601 W LAKE MEAD BLVD,LAS VEGAS,NV,89108,3814
236,WESTMINSTER PRESBYTERIAN CHR,4601 W LAKE MEAD BLVD,LAS VEGAS,NV,89108,3815
236,WESTMINSTER PRESBYTERIAN CHR,4601 W LAKE MEAD BLVD,LAS VEGAS,NV,89108,3822
236,WESTMINSTER PRESBYTERIAN CHR,4601 W LAKE MEAD BLVD,LAS VEGAS,NV,89108,3824
236,WESTMINSTER PRESBYTERIAN CHR,4601 W LAKE MEAD BLVD,LAS VEGAS,NV,89108,3831
236,WESTMINSTER PRESBYTERIAN CHR,4601 W LAKE MEAD BLVD,LAS VEGAS,NV,89108,4634
237,"WHITE, THURMAN MIDDLE SCHOOL",1661 W GALLERIA DR,HENDERSON,NV,89014,7334
237,"WHITE, THURMAN MIDDLE SCHOOL",1661 W GALLERIA DR,HENDERSON,NV,89014,7341
237,"WHITE, THURMAN MIDDLE SCHOOL",1661 W GALLERIA DR,HENDERSON,NV,89014,7422
237,"WHITE, THURMAN MIDDLE SCHOOL",1661 W GALLERIA DR,HENDERSON,NV,89014,7730
239,WHITNEY ELEMENTARY,5005 KEENAN AVE,LAS VEGAS,NV,89122,7387
239,WHITNEY ELEMENTARY,5005 KEENAN AVE,LAS VEGAS,NV,89122,7515
239,WHITNEY ELEMENTARY,5005 KEENAN AVE,LAS VEGAS,NV,89122,7522
240,WHITNEY LIBRARY,5175 E TROPICANA AVE,LAS VEGAS,NV,89122,7524
240,WHITNEY LIBRARY,5175 E TROPICANA AVE,LAS VEGAS,NV,89122,7525
240,WHITNEY LIBRARY,5175 E TROPICANA AVE,LAS VEGAS,NV,89122,7531
424,WHITNEY REC CENTER,5712 MISSOURI AVE,LAS VEGAS,NV,89122,5641
424,WHITNEY REC CENTER,5712 MISSOURI AVE,LAS VEGAS,NV,89122,5642
424,WHITNEY REC CENTER,5712 MISSOURI AVE,LAS VEGAS,NV,89122,7054
424,WHITNEY REC CENTER,5712 MISSOURI AVE,LAS VEGAS,NV,89122,7526
424,WHITNEY REC CENTER,5712 MISSOURI AVE,LAS VEGAS,NV,89122,7527
241,"WIENER, LOUIS JR ELEMENTARY",450 E ELDORADO LN,LAS VEGAS,NV,89123,1683
241,"WIENER, LOUIS JR ELEMENTARY",450 E ELDORADO LN,LAS VEGAS,NV,89123,1684
241,"WIENER, LOUIS JR ELEMENTARY",450 E ELDORADO LN,LAS VEGAS,NV,89123,1686
146,"WILLIAMS, WENDELL P ELEMENTARY",1030 J ST,LAS VEGAS,NV,89106,4467
146,"WILLIAMS, WENDELL P ELEMENTARY",1030 J ST,LAS VEGAS,NV,89106,4616
245,WINCHESTER COMMUNITY CENTER,3130 MCLEOD DR,LAS VEGAS,NV,89121,5425
245,WINCHESTER COMMUNITY CENTER,3130 MCLEOD DR,LAS VEGAS,NV,89121,5430
245,WINCHESTER COMMUNITY CENTER,3130 MCLEOD DR,LAS VEGAS,NV,89121,5571
245,WINCHESTER COMMUNITY CENTER,3130 MCLEOD DR,LAS VEGAS,NV,89121,5572
245,WINCHESTER COMMUNITY CENTER,3130 MCLEOD DR,LAS VEGAS,NV,89121,5573
246,"WOLFE, EVA ELEMENTARY",4027 W WASHBURN RD,NORTH LAS VEGAS,NV,89031,2372
246,"WOLFE, EVA ELEMENTARY",4027 W WASHBURN RD,NORTH LAS VEGAS,NV,89031,2384
246,"WOLFE, EVA ELEMENTARY",4027 W WASHBURN RD,NORTH LAS VEGAS,NV,89031,2387
384,"WOLFF, ELISE ELEMENTARY",1001 SEVEN HILLS DR,HENDERSON,NV,89052,1390
384,"WOLFF, ELISE ELEMENTARY",1001 SEVEN HILLS DR,HENDERSON,NV,89052,1394
384,"WOLFF, ELISE ELEMENTARY",1001 SEVEN HILLS DR,HENDERSON,NV,89052,1608
247,"WOODBURY, C W MIDDLE SCHOOL",3875 E HARMON AVE,LAS VEGAS,NV,89121,5603
247,"WOODBURY, C W MIDDLE SCHOOL",3875 E HARMON AVE,LAS VEGAS,NV,89121,5604
248,"WOOLLEY, GWENDOLYN ELEMENTARY",3955 TIMBERLAKE DR,LAS VEGAS,NV,89115,4564
248,"WOOLLEY, GWENDOLYN ELEMENTARY",3955 TIMBERLAKE DR,LAS VEGAS,NV,89115,4565
248,"WOOLLEY, GWENDOLYN ELEMENTARY",3955 TIMBERLAKE DR,LAS VEGAS,NV,89115,4571
248,"WOOLLEY, GWENDOLYN ELEMENTARY",3955 TIMBERLAKE DR,LAS VEGAS,NV,89115,4573
248,"WOOLLEY, GWENDOLYN ELEMENTARY",3955 TIMBERLAKE DR,LAS VEGAS,NV,89115,4650
452,"WRIGHT, WILLIAM V ELEMENTARY",8425 BOB FISK AVE,LAS VEGAS,NV,89124,6538
452,"WRIGHT, WILLIAM V ELEMENTARY",8425 BOB FISK AVE,LAS VEGAS,NV,89124,6539
452,"WRIGHT, WILLIAM V ELEMENTARY",8425 BOB FISK AVE,LAS VEGAS,NV,89124,6666
251,"WYNN, ELAINE ELEMENTARY",5655 EDNA AVE,LAS VEGAS,NV,89146,6685
